Time,ID,Category,Group,Event,Msg. Type,Priority,Ether Type,Src. MAC,Src. Int.,Src. Zone,Dst. MAC,Dst. Int.,Dst. Zone,Src. IP,Src. Port,Src. Name,Src.NAT IP,Src.NAT Port,In SPI,Dst. IP,Dst. Port,Dst. Name,Dst.NAT IP,Dst.NAT Port,Out SPI,IP Protocol,ICMP Type,ICMP Code,RX Bytes,TX Bytes,Access Rule,NAT Policy,User Name,Session Time,Session Type,IDP Rule,IDP Priority,HTTP OP,URL,VPN Policy,HTTP Result,Block Cat,Application,FW Action,Notes,Message
5/10/2017 8:10,713,Network,TCP,TCP Connection Abort,Standard Note String,Debug,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X0,LAN,31.207.47.5,23064,,,,,192.168.0.2,3389,,,,,tcp,,,46,,,,,,,,,,,,,,Service Terminal Services TCP,drop,,TCP connection abort received; TCP connection dropped
5/10/2017 8:10,181,Network,TCP,TCP FIN Drop,Standard,Debug,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X1,WAN,31.13.95.8,443,,,,,106.245.254.194,4780,,,,,tcp,,,52,,,,,,,,,,,,,,,drop,,TCP FIN packet dropped 
5/10/2017 8:11,888,Network,TCP,TCP Connection Does Not Exist,Standard Note String,Debug,2048,00:07:70:95:2F:98,X1,WAN,18:B1:69:1A:2F:B1,X1,WAN,203.133.166.24,443,,,,,106.245.254.194,58894,,,,,tcp,,,46,,,,,,,,,,,,,,,drop,,TCP packet received on non-existent/closed connection; TCP packet dropped
5/10/2017 8:11,713,Network,TCP,TCP Connection Abort,Standard Note String,Debug,2048,B4:B6:76:EC:EB:31,X0,LAN,18:B1:69:1A:2F:B0,X1,WAN,106.245.254.194,5076,,,,,211.115.106.191,80,,,,,tcp,,,46,,,,,,,,,,,,,,General HTTP,drop,,TCP connection abort received; TCP connection dropped
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x2B71C356) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x1EFCA012) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x9E6637F9) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x716D36A0) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6F71C24C) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA4F877C8) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB5DB3B3B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x44D27B1A) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x40CAA6D) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x291B7383) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x243D1BDE) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:23,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x4892B372) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x1B82C425) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x16221DE3) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xD2A875A4) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x2A56C952) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7DFBB7A7) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6F134B4D) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF86761D9) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:24,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8B6EC522) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xDB80AB13) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7C1505DC) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x83E48D6B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA9E96AD6) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3736E2AD) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x2197999B) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xE260B8EF) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3691D60C) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x43FC3EE0) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x88751AAC) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFC03A926) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:25,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x531D5881) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA3D3A929) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xCECF8777) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7F381497) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x1A27686A) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8F4349AC) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB31C650F) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x29E53C5A) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:26,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x66556388) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x96C265C6) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xC8CE8104) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3A5EB81B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x149E1445) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF96ACB26) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFCC1C6CB) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xD4BDCDC7) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:27,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA2BD79F8) *(HASH, NOTIFY: R_U_THERE_ACK)"
